id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2016-1132620";"2016-04-25";"1";"Vente en l'état futur d'achèvement";"657600.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"140";"84.47";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132622";"2016-04-22";"1";"Vente en l'état futur d'achèvement";"246000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"302";"28.11";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132481";"2016-04-15";"1";"Vente en l'état futur d'achèvement";"463540.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"535";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132481";"2016-04-15";"1";"Vente en l'état futur d'achèvement";"463540.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"305";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132196";"2016-03-21";"1";"Vente en l'état futur d'achèvement";"5000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"158";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1132076";"2016-03-18";"1";"Vente";"314100.0";"11.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0105";"None";"None";"13";"50.65";"32";"nan";"33";"nan";"None";"nan";"None";"None";"3";"2";"Appartement";"50.0";"3.0";"None";"None";"None";"None";"nan";"2.236178";"48.882391";"0000U"
"2016-1131948";"2016-02-24";"1";"Vente en l'état futur d'achèvement";"625000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"165";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1131948";"2016-02-24";"1";"Vente en l'état futur d'achèvement";"625000.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"152";"75.43";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1131912";"2016-02-23";"1";"Vente en l'état futur d'achèvement";"483140.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"541";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1131912";"2016-02-23";"1";"Vente en l'état futur d'achèvement";"483140.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"523";"nan";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1131912";"2016-02-23";"1";"Vente en l'état futur d'achèvement";"483140.0";"148.0";"None";"RUE DE LA REPUBLIQUE";"8140";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0026";"None";"None";"310";"56.55";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"2.235351";"48.884451";"0000U"
"2016-1131683";"2016-02-22";"1";"Vente";"260000.0";"15.0";"None";"RUE FERNAND PELLOUTIER";"3540";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0003";"None";"None";"18";"nan";"7";"53.9";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"55.0";"3.0";"None";"None";"None";"None";"nan";"2.234333";"48.885073";"0000U"
"2016-1131721";"2016-02-11";"1";"Vente";"303065.0";"13.0";"None";"RUE FERNAND PELLOUTIER";"3540";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0004";"None";"None";"7";"55.93";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"51.0";"3.0";"None";"None";"None";"None";"nan";"2.234264";"48.884968";"0000U"
"2016-1131202";"2016-01-15";"1";"Vente";"310000.0";"25.0";"None";"RUE LUCIEN VOILIN";"5175";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0055";"None";"None";"5";"47.15";"None";"nan";"None";"nan";"None";"nan";"None";"None";"1";"2";"Appartement";"47.0";"3.0";"None";"None";"None";"None";"nan";"2.236381";"48.882981";"0000U"
"2016-1131253";"2016-01-11";"1";"Vente";"260280.0";"66.0";"None";"RUE VICTOR HUGO";"9635";"92800";"92062";"Puteaux";"92";"None";"None";"920620000U0062";"None";"None";"12";"nan";"6";"45.2";"None";"nan";"None";"nan";"None";"None";"2";"2";"Appartement";"46.0";"3.0";"None";"None";"None";"None";"nan";"2.235409";"48.882962";"0000U"
